,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2018-09-13,222.282958984375,1182.1400146484375,110.7862319946289,226.41000366210938,1182.1400146484375,112.91000366210938,228.35000610351562,1187.8599853515625,113.7300033569336,222.57000732421875,1169.219970703125,112.12000274658203,223.52000427246094,1179.699951171875,112.12000274658203,41706400,2003400,26055600
2018-09-14,219.7598114013672,1177.97998046875,111.23758697509766,223.83999633789062,1177.97998046875,113.37000274658203,226.83999633789062,1188.0,113.7300033569336,222.52000427246094,1173.52001953125,112.44000244140625,225.75,1188.0,113.36000061035156,31999300,1208800,19122300
2018-09-17,213.908447265625,1159.8299560546875,110.03070831298828,217.8800048828125,1159.8299560546875,112.13999938964844,222.9499969482422,1181.8199462890625,113.69999694824219,217.27000427246094,1158.4599609375,111.86000061035156,222.14999389648438,1177.77001953125,113.69000244140625,37195100,1704800,20736500
2018-09-18,214.2618865966797,1167.1099853515625,111.08058166503906,218.24000549316406,1167.1099853515625,113.20999908447266,221.85000610351562,1181.3299560546875,113.69999694824219,217.1199951171875,1161.4300537109375,111.72000122070312,217.7899932861328,1162.6600341796875,112.19000244140625,31571700,1615700,22170900
2018-09-19,214.38949584960938,1174.27001953125,109.59899139404297,218.3699951171875,1174.27001953125,111.69999694824219,219.6199951171875,1176.27001953125,113.31999969482422,215.3000030517578,1158.6199951171875,111.04000091552734,218.5,1168.9599609375,113.05000305175781,27123800,1298100,21728400
2018-09-20,216.01927185058594,1191.5699462890625,111.43382263183594,220.02999877929688,1191.5699462890625,113.56999969482422,222.27999877929688,1194.0,113.80000305175781,219.14999389648438,1176.25,111.93000030517578,220.24000549316406,1180.6700439453125,112.27999877929688,26608800,1462200,23714500
2018-09-21,213.6924591064453,1172.1199951171875,112.11083221435547,217.66000366210938,1172.1199951171875,114.26000213623047,221.36000061035156,1196.5799560546875,115.29000091552734,217.2899932861328,1172.06005859375,113.51000213623047,220.77999877929688,1194.9200439453125,114.0,96246700,4561100,71229700
2018-09-24,216.76539611816406,1179.56005859375,112.51312255859375,220.7899932861328,1179.56005859375,114.66999816894531,221.25999450683594,1185.18994140625,114.9000015258789,216.6300048828125,1151.5,112.22000122070312,216.82000732421875,1159.4100341796875,113.02999877929688,27693400,1557500,27334500
2018-09-25,218.13987731933594,1193.8900146484375,112.2972640991211,222.19000244140625,1193.8900146484375,114.44999694824219,222.82000732421875,1196.8599853515625,115.0999984741211,219.6999969482422,1174.0899658203125,113.75,219.75,1184.25,114.80000305175781,24554400,1657600,22668000
2018-09-26,216.4021453857422,1194.06005859375,111.83610534667969,220.4199981689453,1194.06005859375,113.9800033569336,223.75,1207.239990234375,115.05999755859375,219.75999450683594,1185.4000244140625,113.73999786376953,221.0,1193.68994140625,114.47000122070312,23984700,1882500,19352000
2018-09-27,220.84957885742188,1207.3599853515625,112.25802612304688,224.9499969482422,1207.3599853515625,114.41000366210938,226.44000244140625,1216.8599853515625,114.91000366210938,223.5399932861328,1198.050048828125,114.19999694824219,223.82000732421875,1200.0,114.77999877929688,30181200,1813700,19091300
2018-09-28,221.6251678466797,1207.0799560546875,112.2187728881836,225.74000549316406,1207.0799560546875,114.37000274658203,225.83999633789062,1208.449951171875,114.56999969482422,224.02000427246094,1197.8299560546875,113.68000030517578,224.7899932861328,1204.0899658203125,114.19000244140625,22929400,1780600,21647800
2018-10-01,223.11746215820312,1208.530029296875,113.43543243408203,227.25999450683594,1208.530029296875,115.61000061035156,229.4199981689453,1224.199951171875,115.68000030517578,226.35000610351562,1203.18994140625,114.7300033569336,227.9499969482422,1213.0,114.75,23600800,1658200,18883100
2018-10-02,225.10064697265625,1207.6400146484375,112.98410034179688,229.27999877929688,1207.6400146484375,115.1500015258789,230.0,1224.52001953125,115.83999633789062,226.6300048828125,1199.6600341796875,114.44000244140625,227.25,1206.6700439453125,115.30000305175781,24788200,2009000,20787200
2018-10-03,227.8397979736328,1211.530029296875,113.00372314453125,232.07000732421875,1211.530029296875,115.16999816894531,233.47000122070312,1214.1800537109375,116.18000030517578,229.77999877929688,1202.1500244140625,114.93000030517578,230.0500030517578,1212.0,115.41999816894531,28654800,1312300,16648000
2018-10-04,223.83416748046875,1177.0699462890625,110.66848754882812,227.99000549316406,1177.0699462890625,112.79000091552734,232.35000610351562,1205.9000244140625,114.76000213623047,226.72999572753906,1163.8499755859375,111.62999725341797,230.77999877929688,1205.030029296875,114.61000061035156,32042000,2328800,34821700
2018-10-05,220.20159912109375,1167.8299560546875,110.0208969116211,224.2899932861328,1167.8299560546875,112.12999725341797,228.41000366210938,1182.0,113.16999816894531,220.5800018310547,1154.3199462890625,110.63999938964844,227.9600067138672,1176.0,112.62999725341797,33580500,1592600,29068900
2018-10-08,219.69110107421875,1155.9200439453125,108.76496887207031,223.77000427246094,1155.9200439453125,110.8499984741211,224.8000030517578,1175.8599853515625,112.02999877929688,220.1999969482422,1135.4000244140625,109.33999633789062,222.2100067138672,1160.0,111.66000366210938,29663900,2309500,29640600
2018-10-09,222.73458862304688,1145.1700439453125,110.14845275878906,226.8699951171875,1145.1700439453125,112.26000213623047,227.27000427246094,1161.550048828125,113.08000183105469,222.25,1144.1700439453125,110.80000305175781,223.63999938964844,1151.31005859375,111.13999938964844,26891000,1684500,26198600
2018-10-10,212.41615295410156,1092.1600341796875,104.16319274902344,216.36000061035156,1092.1600341796875,106.16000366210938,226.35000610351562,1137.02001953125,111.5,216.0500030517578,1091.510009765625,105.79000091552734,225.4600067138672,1136.4000244140625,111.23999786376953,41990600,2949000,61376300
2018-10-11,210.5409698486328,1090.739990234375,103.91789245605469,214.4499969482422,1090.739990234375,105.91000366210938,219.5,1116.06005859375,108.93000030517578,212.32000732421875,1075.8900146484375,104.19999694824219,214.52000427246094,1079.0400390625,105.3499984741211,53124400,3384800,63904300
2018-10-12,218.06134033203125,1120.5400390625,107.5090560913086,222.11000061035156,1120.5400390625,109.56999969482422,222.8800048828125,1125.8299560546875,111.23999786376953,216.83999633789062,1095.030029296875,107.12000274658203,220.4199981689453,1119.6400146484375,109.01000213623047,40337900,2468500,47742100
2018-10-15,213.39791870117188,1102.43994140625,105.57611083984375,217.36000061035156,1102.43994140625,107.5999984741211,221.8300018310547,1121.800048828125,109.4800033569336,217.27000427246094,1098.219970703125,106.94999694824219,221.16000366210938,1118.0,108.91000366210938,30791000,1503700,32068100
2018-10-16,218.10060119628906,1133.0799560546875,108.91214752197266,222.14999389648438,1133.0799560546875,111.0,222.99000549316406,1136.3699951171875,111.41000366210938,216.75999450683594,1111.75,108.94999694824219,218.92999267578125,1113.47998046875,109.54000091552734,29184000,1918900,31610200
2018-10-17,217.15811157226562,1127.5899658203125,108.62760162353516,221.19000244140625,1127.5899658203125,110.70999908447266,222.63999938964844,1147.0,111.80999755859375,219.33999633789062,1114.0,109.55000305175781,222.3000030517578,1140.0,111.68000030517578,22885400,1782600,26548200
2018-10-18,212.0823516845703,1097.9100341796875,106.45918273925781,216.02000427246094,1097.9100341796875,108.5,219.74000549316406,1132.3499755859375,110.52999877929688,213.0,1086.3399658203125,107.83000183105469,217.86000061035156,1130.0,110.0999984741211,32581300,2307600,32506200
2018-10-19,215.31236267089844,1105.1800537109375,106.61616516113281,219.30999755859375,1105.1800537109375,108.66000366210938,221.25999450683594,1120.949951171875,110.86000061035156,217.42999267578125,1097.030029296875,108.20999908447266,218.05999755859375,1103.7099609375,108.93000030517578,33078700,2064300,32785500
2018-10-22,216.62794494628906,1111.3699951171875,107.56791687011719,220.64999389648438,1111.3699951171875,109.62999725341797,223.36000061035156,1121.68994140625,110.54000091552734,218.94000244140625,1100.0,108.23999786376953,219.7899932861328,1112.510009765625,109.31999969482422,28792100,1355800,26545600
2018-10-23,218.67002868652344,1114.9100341796875,106.06669616699219,222.72999572753906,1114.9100341796875,108.0999984741211,223.25,1118.0,108.97000122070312,214.6999969482422,1079.010009765625,105.11000061035156,215.8300018310547,1091.2900390625,107.7699966430664,38767800,1884300,43770400
2018-10-24,211.16929626464844,1057.1199951171875,100.39542388916016,215.08999633789062,1057.1199951171875,102.31999969482422,224.22999572753906,1116.6199951171875,108.48999786376953,214.5399932861328,1055.06005859375,101.58999633789062,222.60000610351562,1115.0,108.41000366210938,40925500,2464300,63897800
2018-10-25,215.79345703125,1103.5899658203125,106.262939453125,219.8000030517578,1103.5899658203125,108.30000305175781,221.3800048828125,1117.8199462890625,109.2699966430664,216.75,1075.550048828125,106.1500015258789,217.7100067138672,1080.300048828125,106.55000305175781,29855800,3647800,61646800
2018-10-26,212.35723876953125,1083.75,104.9481430053711,216.3000030517578,1083.75,106.95999908447266,220.19000244140625,1117.0,108.75,212.6699981689453,1042.22998046875,104.76000213623047,215.89999389648438,1048.3299560546875,105.69000244140625,47258400,5321900,55523100
2018-10-29,208.3712615966797,1034.72998046875,101.89663696289062,212.24000549316406,1034.72998046875,103.8499984741211,219.69000244140625,1108.8299560546875,108.69999694824219,206.08999633789062,1007.2000122070312,101.62999725341797,219.19000244140625,1096.5400390625,108.11000061035156,45935500,4064500,55162000
2018-10-30,209.41192626953125,1049.510009765625,101.77890014648438,213.3000030517578,1049.510009765625,103.7300033569336,215.17999267578125,1050.9000244140625,104.37999725341797,209.27000427246094,1013.969970703125,100.11000061035156,211.14999389648438,1020.010009765625,103.66000366210938,36660000,2988400,65350900
2018-10-31,214.87059020996094,1090.5799560546875,104.80096435546875,218.86000061035156,1090.5799560546875,106.80999755859375,220.4499969482422,1108.0,108.13999938964844,216.6199951171875,1068.199951171875,105.38999938964844,216.8800048828125,1068.199951171875,105.44000244140625,38358900,3545800,51062400
2018-11-01,218.16934204101562,1085.97998046875,103.92769622802734,222.22000122070312,1085.97998046875,105.91999816894531,222.36000061035156,1099.9000244140625,107.31999969482422,216.80999755859375,1077.8199462890625,105.52999877929688,219.0500030517578,1091.4000244140625,107.05000305175781,58323200,2006600,33384200
2018-11-02,203.697998046875,1071.489990234375,104.16319274902344,207.47999572753906,1071.489990234375,106.16000366210938,213.64999389648438,1098.0,107.31999969482422,205.42999267578125,1067.6600341796875,104.9800033569336,209.5500030517578,1089.0,106.4800033569336,91328700,2171900,37680200
2018-11-05,197.91537475585938,1055.72998046875,105.48779296875,201.58999633789062,1055.72998046875,107.51000213623047,204.38999938964844,1073.3499755859375,107.73999786376953,198.1699981689453,1034.0,105.9000015258789,204.3000030517578,1072.530029296875,106.37000274658203,66163700,2267900,27922100
2018-11-06,200.05564880371094,1069.5699462890625,105.69384765625,203.77000427246094,1069.5699462890625,107.72000122070312,204.72000122070312,1079.8199462890625,108.83999633789062,201.69000244140625,1053.6099853515625,106.27999877929688,201.9199981689453,1055.02001953125,107.37999725341797,31882900,1433000,24340200
2018-11-07,206.12298583984375,1108.239990234375,109.85409545898438,209.9499969482422,1108.239990234375,111.95999908447266,210.05999755859375,1109.9300537109375,112.23999786376953,204.1300048828125,1080.5899658203125,109.4000015258789,205.97000122070312,1083.489990234375,109.44000244140625,33424400,2169400,37901700
2018-11-08,205.40380859375,1094.6300048828125,109.6480484008789,208.49000549316406,1094.6300048828125,111.75,210.1199951171875,1108.219970703125,112.20999908447266,206.75,1084.3599853515625,110.91000366210938,209.97999572753906,1107.300048828125,111.80000305175781,25362600,1684700,25644100
2018-11-09,201.44329833984375,1077.02001953125,107.5090560913086,204.47000122070312,1077.02001953125,109.56999969482422,206.00999450683594,1088.3499755859375,111.44999694824219,202.25,1064.260009765625,108.76000213623047,205.5500030517578,1084.02001953125,110.8499984741211,34365800,1743000,32039200
2018-11-12,191.29576110839844,1049.3599853515625,104.8598403930664,194.1699981689453,1049.3599853515625,106.87000274658203,199.85000610351562,1074.0999755859375,109.95999908447266,193.7899932861328,1040.3499755859375,106.0999984741211,199.0,1073.1300048828125,109.41999816894531,51135500,1700100,33621800
2018-11-13,189.3844757080078,1047.969970703125,104.92852783203125,192.22999572753906,1047.969970703125,106.94000244140625,197.17999267578125,1066.6700439453125,108.73999786376953,191.4499969482422,1040.4000244140625,106.63999938964844,191.6300048828125,1054.81005859375,107.55000305175781,46882900,1287500,35374600
2018-11-14,184.03488159179688,1054.5799560546875,103.4405288696289,186.8000030517578,1054.5799560546875,104.97000122070312,194.47999572753906,1065.7900390625,108.26000213623047,185.92999267578125,1041.1099853515625,104.47000122070312,193.89999389648438,1060.0,108.0999984741211,60801000,1733300,39495100
2018-11-15,188.57662963867188,1071.050048828125,105.71686553955078,191.41000366210938,1071.050048828125,107.27999877929688,191.97000122070312,1078.8699951171875,107.80000305175781,186.89999389648438,1041.2900390625,103.91000366210938,188.38999938964844,1051.4599609375,104.98999786376953,46478800,2079200,38505200
2018-11-16,190.6652374267578,1068.27001953125,106.71215057373047,193.52999877929688,1068.27001953125,108.29000091552734,194.97000122070312,1072.43994140625,108.87999725341797,189.4600067138672,1054.9000244140625,106.80000305175781,190.5,1065.22998046875,107.08000183105469,36928300,1768300,33502100
2018-11-19,183.10877990722656,1027.4200439453125,103.09561920166016,185.86000061035156,1027.4200439453125,104.62000274658203,190.6999969482422,1068.0,108.55999755859375,184.99000549316406,1022.8699951171875,103.55000305175781,190.0,1063.3900146484375,108.2699966430664,41925300,2284200,44773900
2018-11-20,174.36024475097656,1030.449951171875,100.22802734375,176.97999572753906,1030.449951171875,101.70999908447266,181.47000122070312,1037.3499755859375,102.97000122070312,175.50999450683594,1002.2100219726562,99.3499984741211,178.3699951171875,1007.2899780273438,101.80000305175781,67825200,2722900,64052500
2018-11-21,174.16319274902344,1043.4300537109375,101.60762023925781,176.77999877929688,1043.4300537109375,103.11000061035156,180.27000427246094,1054.7099609375,104.43000030517578,176.5500030517578,1039.4599609375,102.23999786376953,179.72999572753906,1045.31005859375,103.5999984741211,31124200,1484900,28130600
2018-11-23,169.73965454101562,1030.0999755859375,101.56820678710938,172.2899932861328,1030.0999755859375,103.06999969482422,176.60000610351562,1043.0,103.80999755859375,172.10000610351562,1028.52001953125,102.0,174.94000244140625,1033.5,102.16999816894531,23624000,708900,13823100
2018-11-26,172.03517150878906,1055.93994140625,104.91867065429688,174.6199951171875,1055.93994140625,106.47000122070312,174.9499969482422,1057.0,106.62999725341797,170.25999450683594,1039.77001953125,104.58000183105469,174.24000549316406,1044.0,104.79000091552734,44998500,1577900,32336200
2018-11-27,171.66079711914062,1052.280029296875,105.57889556884766,174.24000549316406,1052.280029296875,107.13999938964844,174.77000427246094,1066.760009765625,107.33000183105469,170.8800048828125,1045.5,105.36000061035156,171.50999450683594,1051.3399658203125,106.2699966430664,41387400,1652400,29124500
2018-11-28,178.26162719726562,1091.7900390625,109.50091552734375,180.94000244140625,1091.7900390625,111.12000274658203,181.2899932861328,1092.8599853515625,111.33000183105469,174.92999267578125,1042.949951171875,107.86000061035156,176.72999572753906,1057.4599609375,107.88999938964844,46062500,2302100,46788500
2018-11-29,176.89219665527344,1094.5799560546875,108.58446502685547,179.5500030517578,1094.5799560546875,110.19000244140625,182.8000030517578,1100.1500244140625,111.12000274658203,177.6999969482422,1082.0,109.02999877929688,182.66000366210938,1083.530029296875,110.33000183105469,41770000,1550200,28123200
2018-11-30,175.93655395507812,1109.6500244140625,109.27426147460938,178.5800018310547,1109.6500244140625,110.88999938964844,180.3300018310547,1109.6500244140625,110.97000122070312,177.02999877929688,1083.1800537109375,109.36000061035156,180.2899932861328,1095.6300048828125,110.69999694824219,39531500,2983400,33665600
2018-12-03,182.0841827392578,1116.3599853515625,110.45677947998047,184.82000732421875,1116.3599853515625,112.08999633789062,184.94000244140625,1135.0,113.41999816894531,181.2100067138672,1111.72998046875,110.7300033569336,184.4600067138672,1132.1600341796875,113.0,40802500,2876600,34732800
2018-12-04,174.0745391845703,1062.469970703125,106.93878936767578,176.69000244140625,1062.469970703125,108.5199966430664,182.38999938964844,1114.239990234375,112.63999938964844,176.27000427246094,1060.780029296875,108.20999908447266,180.9499969482422,1112.989990234375,111.94000244140625,41344300,2281500,45197000
2018-12-06,172.13368225097656,1078.0799560546875,107.59903717041016,174.72000122070312,1078.0799560546875,109.19000244140625,174.77999877929688,1079.4200439453125,109.23999786376953,170.4199981689453,1042.47998046875,105.0,171.75999450683594,1045.0,105.81999969482422,43098400,2371800,49107400
2018-12-07,165.9959259033203,1046.5799560546875,103.2927017211914,168.49000549316406,1046.5799560546875,104.81999969482422,174.49000549316406,1085.030029296875,109.44999694824219,168.3000030517578,1039.3699951171875,104.30000305175781,173.49000549316406,1072.22998046875,108.37999725341797,42281600,2134100,45044900
2018-12-10,167.0894775390625,1053.1800537109375,106.0223388671875,169.60000610351562,1053.1800537109375,107.58999633789062,170.08999633789062,1059.5999755859375,107.9800033569336,163.3300018310547,1033.0,103.88999938964844,165.0,1042.93994140625,104.80000305175781,62026000,1682600,40801500
2018-12-11,166.13385009765625,1061.6500244140625,107.00777435302734,168.6300048828125,1061.6500244140625,108.58999633789062,171.7899932861328,1070.4000244140625,110.94999694824219,167.0,1050.0999755859375,107.44000244140625,171.66000366210938,1066.93994140625,109.80000305175781,47281700,1692600,42381900
2018-12-12,166.5968780517578,1073.72998046875,107.49063873291016,169.10000610351562,1073.72998046875,109.08000183105469,171.9199981689453,1091.72998046875,111.2699966430664,169.02000427246094,1071.969970703125,109.04000091552734,170.39999389648438,1077.0799560546875,110.88999938964844,35627700,1448000,36183000
2018-12-13,168.4194793701172,1073.5400390625,107.85523986816406,170.9499969482422,1073.5400390625,109.44999694824219,172.57000732421875,1088.4200439453125,110.87000274658203,169.5500030517578,1064.989990234375,108.62999725341797,170.49000549316406,1075.6700439453125,109.58000183105469,31898600,1249300,31333400
2018-12-14,163.03045654296875,1051.7099609375,104.48507690429688,165.47999572753906,1051.7099609375,106.02999877929688,169.0800018310547,1071.719970703125,109.26000213623047,165.27999877929688,1049.3699951171875,105.5,169.0,1060.02001953125,108.25,40703700,1817900,47043100
2018-12-17,161.5132598876953,1025.6500244140625,101.39082336425781,163.94000244140625,1025.6500244140625,102.88999938964844,168.35000610351562,1062.3800048828125,105.80000305175781,162.72999572753906,1016.6300048828125,101.70999908447266,165.4499969482422,1047.010009765625,105.41000366210938,44287900,2496600,56957300
2018-12-18,163.6117401123047,1043.4100341796875,102.45509338378906,166.07000732421875,1043.4100341796875,103.97000122070312,167.52999877929688,1059.68994140625,104.51000213623047,164.38999938964844,1030.47998046875,102.5199966430664,165.3800048828125,1034.0,103.75,33841500,2182000,49319200
2018-12-19,158.50840759277344,1035.4599609375,102.1791763305664,160.88999938964844,1035.4599609375,103.69000244140625,167.4499969482422,1075.7099609375,106.87999725341797,159.08999633789062,1019.4299926757812,101.3499984741211,166.0,1047.2900390625,103.6500015258789,49047300,2913200,68198200
2018-12-20,154.5084991455078,1023.5800170898438,100.03093719482422,156.8300018310547,1023.5800170898438,101.51000213623047,162.11000061035156,1047.43994140625,104.30999755859375,155.3000030517578,1007.8599853515625,98.77999877929688,160.39999389648438,1026.0,103.05000305175781,64773000,2683700,70334200
2018-12-21,148.49879455566406,991.25,96.7987289428711,150.72999572753906,991.25,98.2300033569336,158.16000366210938,1037.6700439453125,103.0,149.6300048828125,981.1900024414062,97.45999908447266,156.86000061035156,1032.0400390625,101.62999725341797,95744600,5232800,111242100
2018-12-24,144.6565399169922,984.6699829101562,92.75846099853516,146.8300018310547,984.6699829101562,94.12999725341797,151.5500030517578,1012.1199951171875,97.97000122070312,146.58999633789062,977.6599731445312,93.9800033569336,148.14999389648438,984.3200073242188,97.68000030517578,37169200,1818000,43935200
2018-12-26,154.84347534179688,1047.8499755859375,99.09477233886719,157.1699981689453,1047.8499755859375,100.55999755859375,157.22999572753906,1048.449951171875,100.69000244140625,146.72000122070312,992.6500244140625,93.95999908447266,148.3000030517578,997.989990234375,95.13999938964844,58582500,2315900,51634800
2018-12-27,153.83856201171875,1052.9000244140625,99.70574188232422,156.14999389648438,1052.9000244140625,101.18000030517578,156.77000427246094,1053.3399658203125,101.19000244140625,150.07000732421875,1007.0,96.4000015258789,155.83999633789062,1026.199951171875,99.30000305175781,53117100,2299800,49498500
2018-12-28,153.91738891601562,1046.6800537109375,98.92724609375,156.22999572753906,1046.6800537109375,100.38999938964844,158.52000427246094,1064.22998046875,102.41000366210938,154.5500030517578,1042.0,99.5199966430664,157.5,1059.5,102.08999633789062,42291400,1719900,38196300
2018-12-31,155.40504455566406,1044.9599609375,100.09005737304688,157.74000549316406,1044.9599609375,101.56999969482422,159.36000061035156,1062.989990234375,102.4000015258789,156.47999572753906,1033.0400390625,100.44000244140625,158.52999877929688,1057.8299560546875,101.29000091552734,35003500,1655500,33173800
2019-01-02,155.58236694335938,1054.6800537109375,99.64661407470703,157.9199981689453,1054.6800537109375,101.12000274658203,158.85000610351562,1060.7900390625,101.75,154.22999572753906,1025.280029296875,98.94000244140625,154.88999938964844,1027.199951171875,99.55000305175781,37039700,1593400,35329300
2019-01-03,140.08522033691406,1025.469970703125,95.98081970214844,142.19000244140625,1025.469970703125,97.4000015258789,145.72000122070312,1066.260009765625,100.19000244140625,142.0,1022.3699951171875,97.19999694824219,143.97999572753906,1050.6700439453125,100.0999984741211,91312200,2098000,42579100
2019-01-04,146.0653533935547,1078.0699462890625,100.44481658935547,148.25999450683594,1078.0699462890625,101.93000030517578,148.5500030517578,1080.0,102.51000213623047,143.8000030517578,1036.8599853515625,98.93000030517578,144.52999877929688,1042.56005859375,99.72000122070312,58607100,2301100,44060600
2019-01-07,145.74026489257812,1075.9200439453125,100.57292175292969,147.92999267578125,1075.9200439453125,102.05999755859375,148.8300018310547,1082.699951171875,103.2699966430664,145.89999389648438,1062.6400146484375,100.9800033569336,148.6999969482422,1080.969970703125,101.63999938964844,54777800,2372300,35656100
2019-01-08,148.5185089111328,1085.3699951171875,101.30213928222656,150.75,1085.3699951171875,102.80000305175781,151.82000732421875,1093.3499755859375,103.97000122070312,148.52000427246094,1068.3499755859375,101.70999908447266,149.55999755859375,1086.0,103.04000091552734,41025300,1770700,31514400
2019-01-09,151.0406036376953,1081.6500244140625,102.75071716308594,153.30999755859375,1081.6500244140625,104.2699966430664,154.52999877929688,1091.6400146484375,104.87999725341797,149.6300048828125,1074.3699951171875,103.23999786376953,151.2899932861328,1087.989990234375,103.86000061035156,45099100,1349900,32280800
2019-01-10,151.52337646484375,1078.8299560546875,102.09048461914062,153.8000030517578,1078.8299560546875,103.5999984741211,153.97000122070312,1079.81005859375,103.75,150.86000061035156,1064.6800537109375,102.37999725341797,152.5,1074.93994140625,103.22000122070312,35780700,1329900,30067600
2019-01-11,150.03570556640625,1064.469970703125,101.30213928222656,152.2899932861328,1064.469970703125,102.80000305175781,153.6999969482422,1073.3699951171875,103.44000244140625,151.50999450683594,1056.4300537109375,101.63999938964844,152.8800048828125,1069.9000244140625,103.19000244140625,27023200,1543200,28314200
2019-01-14,147.77960205078125,1051.510009765625,100.56307220458984,150.0,1051.510009765625,102.05000305175781,151.27000427246094,1058.449951171875,102.87000274658203,149.22000122070312,1048.550048828125,101.26000213623047,150.85000610351562,1053.3399658203125,101.9000015258789,32439200,1424500,28437100
2019-01-15,150.80416870117188,1086.510009765625,103.47994995117188,153.07000732421875,1086.510009765625,105.01000213623047,153.38999938964844,1088.27001953125,105.05000305175781,150.0500030517578,1054.43994140625,101.87999725341797,150.27000427246094,1058.010009765625,102.51000213623047,28710900,1875900,31587600
2019-01-16,152.646484375,1089.510009765625,103.84455108642578,154.94000244140625,1089.510009765625,105.37999725341797,155.8800048828125,1102.3599853515625,106.26000213623047,153.0,1088.010009765625,104.95999908447266,153.0800018310547,1090.0,105.26000213623047,30569700,1914000,29853900
2019-01-17,153.55287170410156,1099.1199951171875,104.57376861572266,155.86000061035156,1099.1199951171875,106.12000274658203,157.66000366210938,1100.699951171875,106.62999725341797,153.25999450683594,1083.260009765625,104.76000213623047,154.1999969482422,1087.989990234375,105.0,29821200,1244800,28393000
2019-01-18,154.4986572265625,1107.300048828125,106.1406021118164,156.82000732421875,1107.300048828125,107.70999908447266,157.8800048828125,1118.0,107.9000015258789,155.97999572753906,1099.280029296875,105.91000366210938,157.5,1108.5899658203125,107.45999908447266,33751000,2244600,37427600
2019-01-22,151.03077697753906,1078.6300048828125,104.14017486572266,153.3000030517578,1078.6300048828125,105.68000030517578,156.72999572753906,1098.969970703125,107.0999984741211,152.6199951171875,1070.8900146484375,104.86000061035156,156.41000366210938,1096.0,106.75,30394000,1981600,32371300
2019-01-23,151.64158630371094,1084.4100341796875,105.15516662597656,153.9199981689453,1084.4100341796875,106.70999908447266,155.13999938964844,1092.949951171875,107.04000091552734,151.6999969482422,1067.5699462890625,105.33999633789062,154.14999389648438,1086.8599853515625,106.12000274658203,23130600,1259700,25874300
2019-01-24,150.43963623046875,1084.0,104.65260314941406,152.6999969482422,1084.0,106.19999694824219,154.47999572753906,1088.0,107.0,151.74000549316406,1070.02001953125,105.33999633789062,154.11000061035156,1082.510009765625,106.86000061035156,25441500,1455700,23164800
2019-01-25,155.42474365234375,1101.510009765625,105.60846710205078,157.75999450683594,1101.510009765625,107.16999816894531,158.1300048828125,1103.3599853515625,107.87999725341797,154.32000732421875,1091.800048828125,106.19999694824219,155.47999572753906,1094.22998046875,107.23999786376953,33535500,1163000,31225600
2019-01-28,153.98635864257812,1079.8599853515625,103.5489273071289,156.3000030517578,1079.8599853515625,105.08000183105469,156.3300018310547,1093.3699951171875,106.4800033569336,153.66000366210938,1074.6099853515625,104.66000366210938,155.7899932861328,1090.0699462890625,106.26000213623047,26192100,1466700,29476700
2019-01-29,152.39031982421875,1070.06005859375,101.44010162353516,154.67999267578125,1070.06005859375,102.94000244140625,158.1300048828125,1084.72998046875,104.97000122070312,154.11000061035156,1066.02001953125,102.16999816894531,156.25,1081.0400390625,104.87999725341797,41587200,985200,31490500
2019-01-30,162.80386352539062,1097.989990234375,104.8299789428711,165.25,1097.989990234375,106.37999725341797,166.14999389648438,1099.52001953125,106.37999725341797,160.22999572753906,1076.6400146484375,104.33000183105469,163.25,1077.3599853515625,104.62000274658203,61109800,1472600,49471900
2019-01-31,163.9762420654297,1125.8900146484375,102.90839385986328,166.44000244140625,1125.8900146484375,104.43000030517578,169.0,1127.6700439453125,105.22000122070312,164.55999755859375,1105.25,103.18000030517578,166.11000061035156,1112.239990234375,103.80000305175781,40739600,2011600,55636400
2019-02-01,164.05506896972656,1118.6199951171875,101.28243255615234,166.52000427246094,1118.6199951171875,102.77999877929688,168.97999572753906,1134.4000244140625,104.0999984741211,165.92999267578125,1114.25,102.3499984741211,166.9600067138672,1122.2900390625,103.77999877929688,32668100,1655800,35535700
2019-02-04,168.7150421142578,1141.4200439453125,104.19929504394531,171.25,1141.4200439453125,105.73999786376953,171.66000366210938,1142.3399658203125,105.80000305175781,167.27999877929688,1117.510009765625,102.7699966430664,167.41000366210938,1119.010009765625,102.87000274658203,31495500,3920400,31315100
2019-02-05,171.6016845703125,1151.8699951171875,105.65774536132812,174.17999267578125,1151.8699951171875,107.22000122070312,175.0800018310547,1152.77001953125,107.2699966430664,172.35000610351562,1123.5999755859375,105.95999908447266,172.86000061035156,1129.6300048828125,106.05999755859375,36101600,4114800,27325400
2019-02-06,171.66079711914062,1122.8900146484375,104.48507690429688,174.24000549316406,1122.8900146484375,106.02999877929688,175.57000732421875,1154.0,107.0,172.85000610351562,1118.3599853515625,105.52999877929688,174.64999389648438,1149.27001953125,107.0,28239600,2412800,20609800
